direction,halfhour,stop_id,nextstop,paxhourstotal,paxhoursuncomfortable
1,7:00:00,5603,5609,2.552138786,0.681611626
1,7:00:00,5602,5603,1.484384191,0.30588035
1,7:00:00,5601,5602,1.622468347,0.318402915
1,7:00:00,5600,5601,1.299018176,0.156679184
1,7:00:00,5599,5600,1.039731276,0.099219719
1,7:00:00,5598,5599,1.093508196,0.1108131
1,7:00:00,5597,5598,1.0697619,0.107280041
1,7:00:00,5596,5597,1.261122291,0.0847857
1,7:00:00,5595,5596,1.715580967,0.154565775
1,7:00:00,5594,5595,0.901847977,0.098998285
1,7:00:00,5593,5594,0.558879149,0
1,7:00:00,5591,5592,0.673006139,0
1,7:30:00,5547,5587,0.087234636,0
1,7:30:00,5603,5609,2.343682476,0.54765631
1,7:30:00,5602,5603,1.286411591,0.236489918
1,7:30:00,5601,5602,1.340068587,0.299610665
1,7:30:00,5600,5601,1.052541804,0.201400754
1,7:30:00,5599,5600,0.959307956,0.167501749
1,7:30:00,5598,5599,0.911253189,0.106123663
1,7:30:00,5609,5605,2.505583265,1.131125
1,7:30:00,5650,2829,40.90822795,17.77551128
1,7:30:00,5605,5606,2.74275511,0.821844513
1,7:30:00,5606,5607,4.638043107,1.705647394
1,7:30:00,5607,5650,12.50193556,5.314483025
1,7:30:00,5596,5597,0.976463169,0.094855899
1,7:30:00,5595,5596,1.455990844,0.208800514
1,7:30:00,5594,5595,0.598880761,0.037933642
1,7:30:00,5593,5594,0.332150274,0
1,7:30:00,2829,8310,4.516929149,1.583561111
1,7:30:00,5597,5598,0.737166392,0.076806927
1,7:30:00,5592,5593,0.386826234,0
1,7:30:00,5591,5592,0.452492215,0
1,7:30:00,5590,5591,0.312158608,0
1,7:30:00,5589,5590,0.201864506,0
1,7:30:00,5588,5589,0.084760803,0
1,7:30:00,5587,5588,0.080805384,0
1,8:00:00,5599,5600,0.916392113,0.125380521
1,8:00:00,5603,5609,1.826397188,0.438378258
1,8:00:00,5605,5606,2.769498594,0.67719273
1,8:00:00,5606,5607,4.514744479,1.325879081
1,8:00:00,5607,5650,12.57768333,3.797791289
1,8:00:00,5609,5605,2.1522143,0.57199441
1,8:00:00,5650,2829,39.51886571,14.24715312
1,8:00:00,5602,5603,1.332161694,0.273283505
1,8:00:00,5601,5602,1.293352709,0.323228738
1,8:00:00,5600,5601,0.9920631,0.177633196
1,8:00:00,5598,5599,1.006355418,0.172814815
1,8:00:00,5597,5598,0.714852606,0.069353224
1,8:00:00,5596,5597,0.897359671,0.099046776
1,8:00:00,5595,5596,1.200948697,0.166136557
1,8:00:00,5594,5595,0.663134294,0.078813786
1,8:00:00,5593,5594,0.361236317,0
1,8:00:00,5592,5593,0.392811008,0
1,8:00:00,5591,5592,0.334552915,0
1,8:00:00,5590,5591,0.233435288,0
1,8:00:00,5589,5590,0.181745611,0
1,8:00:00,5588,5589,0.094479287,0
1,8:00:00,5587,5588,0.088203155,0
1,8:00:00,5547,5587,0.101658231,0
1,8:00:00,2829,8310,3.825762277,0.783120679
1,8:30:00,5602,5603,0.974471193,0.050962037
1,8:30:00,5601,5602,0.686853258,0.109286797
1,8:30:00,5600,5601,0.512599726,0.074943278
1,8:30:00,5599,5600,0.483125309,0.070633985
1,8:30:00,5598,5599,0.532394924,0.078981413
1,8:30:00,5597,5598,0.503324863,0.016490364
1,8:30:00,5596,5597,0.661592318,0.032472428
1,8:30:00,5595,5596,0.613344924,0.028892284
1,8:30:00,5594,5595,0.323009705,0
1,8:30:00,5593,5594,0.256661866,0
1,8:30:00,5592,5593,0.192697908,0
1,8:30:00,5591,5592,0.176308059,0
1,8:30:00,5590,5591,0.164281104,0
1,8:30:00,5547,5587,0.072376098,0
1,8:30:00,5587,5588,0.066528772,0
1,8:30:00,5588,5589,0.080279218,0
1,8:30:00,5589,5590,0.124205556,0
1,8:30:00,2829,8310,4.00689369,0.620737551
1,8:30:00,5650,2829,32.84638371,5.595745096
1,8:30:00,5609,5605,1.297077984,0.191837894
1,8:30:00,5607,5650,9.2690381,1.741063649
1,8:30:00,5606,5607,2.620445542,0.189914883
1,8:30:00,5605,5606,1.818216804,0.076819342
1,8:30:00,5603,5609,1.03139393,0.118228978
1,9:00:00,2829,8310,3.843395508,0.218901852
1,9:00:00,5650,2829,18.93499232,4.834433093
1,9:00:00,5609,5605,1.108171365,0.240340638
1,9:00:00,5607,5650,6.030464952,1.259037071
1,9:00:00,5606,5607,2.253182853,0.280843038
1,9:00:00,5605,5606,1.577685014,0.240532167
1,9:00:00,5603,5609,0.779369616,0.14922524
1,9:00:00,5602,5603,0.859173011,0.123338992
1,9:00:00,5601,5602,0.526872805,0.075469513
1,9:00:00,5600,5601,0.418574417,0.083657236
1,9:00:00,5599,5600,0.424413752,0.092672051
1,9:00:00,5547,5587,0.057564678,0
1,9:00:00,5587,5588,0.049668587,0
1,9:00:00,5598,5599,0.365063134,0.032389163
1,9:00:00,5597,5598,0.341033608,0.029963066
1,9:00:00,5596,5597,0.494193381,0.026246022
1,9:00:00,5595,5596,0.463559225,0.012558573
1,9:00:00,5594,5595,0.272063855,0.002320748
1,9:00:00,5593,5594,0.195292284,0
1,9:00:00,5592,5593,0.138032304,0
1,9:00:00,5591,5592,0.137820576,0
1,9:00:00,5590,5591,0.182133333,0
1,9:00:00,5589,5590,0.109283642,0
1,9:00:00,5588,5589,0.065672805,0
1,9:30:00,5592,5593,0.143676132,0
1,9:30:00,5591,5592,0.157672805,0
1,9:30:00,5590,5591,0.150318244,0
1,9:30:00,5589,5590,0.100546468,0
1,9:30:00,5588,5589,0.057223148,0
1,9:30:00,5587,5588,0.051949623,0
1,9:30:00,5607,5650,5.510562277,1.657418278
1,9:30:00,5609,5605,1.214715021,0.260116907
1,9:30:00,2829,8310,3.000842867,0.521107373
1,9:30:00,5547,5587,0.057586866,0
1,9:30:00,5650,2829,15.62102233,5.665724794
1,9:30:00,5606,5607,2.416794033,0.504762277
1,9:30:00,5605,5606,2.162422943,0.500996468
1,9:30:00,5603,5609,0.895604973,0.162946296
1,9:30:00,5602,5603,0.841589403,0.15808107
1,9:30:00,5601,5602,0.624212723,0.117371468
1,9:30:00,5600,5601,0.464433059,0.042452846
1,9:30:00,5599,5600,0.449421879,0.044273114
1,9:30:00,5598,5599,0.362714472,0.013722291
1,9:30:00,5597,5598,0.358150377,0.015340638
1,9:30:00,5596,5597,0.554310082,0.016787037
1,9:30:00,5595,5596,0.443846365,0.027791873
1,9:30:00,5594,5595,0.273015569,0
1,9:30:00,5593,5594,0.198295473,0
1,10:00:00,5588,5589,0.040014506,0
1,10:00:00,5650,2829,12.50963477,4.626799726
1,10:00:00,5609,5605,1.097916084,0.149596674
1,10:00:00,5607,5650,4.588138066,1.974565706
1,10:00:00,5606,5607,2.214484911,0.549475514
1,10:00:00,5605,5606,1.844357579,0.374611626
1,10:00:00,5603,5609,0.860381824,0.064975343
1,10:00:00,5602,5603,0.818895851,0.035309431
1,10:00:00,5601,5602,0.563740329,0.025936386
1,10:00:00,5600,5601,0.493483128,0.023714266
1,10:00:00,5599,5600,0.439535254,0.008875754
1,10:00:00,5598,5599,0.400101166,0.005845336
1,10:00:00,5597,5598,0.348590158,0
1,10:00:00,5596,5597,0.544573766,0
1,10:00:00,5595,5596,0.419811317,0
1,10:00:00,5594,5595,0.250082613,0
1,10:00:00,5593,5594,0.147663649,0
1,10:00:00,5592,5593,0.099432544,0
1,10:00:00,5591,5592,0.112117901,0
1,10:00:00,5590,5591,0.095343141,0
1,10:00:00,5589,5590,0.082952572,0
1,10:00:00,5587,5588,0.036166975,0
1,10:00:00,5547,5587,0.035415364,0
1,10:00:00,2829,8310,2.743297394,0.786649966
1,10:30:00,5596,5597,0.505339712,0
1,10:30:00,2829,8310,2.301006962,0.455028635
1,10:30:00,5547,5587,0.056625857,0
1,10:30:00,5587,5588,0.05409928,0
1,10:30:00,5588,5589,0.058535665,0
1,10:30:00,5589,5590,0.110110391,0
1,10:30:00,5590,5591,0.117041873,0
1,10:30:00,5591,5592,0.122362071,0
1,10:30:00,5592,5593,0.108921776,0
1,10:30:00,5593,5594,0.180288066,0
1,10:30:00,5594,5595,0.194840809,0
1,10:30:00,5595,5596,0.348257408,0
1,10:30:00,5597,5598,0.281082922,0
1,10:30:00,5598,5599,0.265797325,0
1,10:30:00,5599,5600,0.248937723,0
1,10:30:00,5600,5601,0.243969547,0
1,10:30:00,5601,5602,0.2976143,0.020837449
1,10:30:00,5602,5603,1.020067867,0.008225309
1,10:30:00,5603,5609,0.559202846,0.02396286
1,10:30:00,5605,5606,1.599516804,0.111166769
1,10:30:00,5606,5607,1.959111831,0.184291255
1,10:30:00,5607,5650,3.64304249,0.63555703
1,10:30:00,5609,5605,0.716555521,0.054246605
1,10:30:00,5650,2829,11.16243837,2.262478395
1,11:00:00,5609,5605,0.934753121,0.015396091
1,11:00:00,2829,8310,2.845103498,0.274783539
1,11:00:00,5547,5587,0.061151166,0
1,11:00:00,5587,5588,0.047347874,0
1,11:00:00,5588,5589,0.040261454,0
1,11:00:00,5589,5590,0.052741221,0
1,11:00:00,5590,5591,0.057935459,0
1,11:00:00,5591,5592,0.066015604,0
1,11:00:00,5592,5593,0.061842798,0
1,11:00:00,5593,5594,0.110593999,0
1,11:00:00,5594,5595,0.152519582,0
1,11:00:00,5595,5596,0.337500926,0
1,11:00:00,5650,2829,7.889872668,0.894705247
1,11:00:00,5596,5597,0.360036626,0
1,11:00:00,5597,5598,0.244534019,0
1,11:00:00,5598,5599,0.26110072,0
1,11:00:00,5599,5600,0.298259499,0
1,11:00:00,5600,5601,0.34516334,0
1,11:00:00,5601,5602,0.451322051,0.002354424
1,11:00:00,5602,5603,0.992989952,0.00932037
1,11:00:00,5603,5609,0.685555624,0.013879012
1,11:00:00,5605,5606,1.588091598,0.013611866
1,11:00:00,5606,5607,1.933263923,0.074125171
1,11:00:00,5607,5650,3.179130933,0.375669273
1,11:30:00,5596,5597,0.441785803,0
1,11:30:00,2829,8310,2.660339541,0.239770508
1,11:30:00,5547,5587,0.027122325,0
1,11:30:00,5587,5588,0.031946914,0
1,11:30:00,5588,5589,0.046502744,0
1,11:30:00,5589,5590,0.081626303,0
1,11:30:00,5590,5591,0.112038958,0
1,11:30:00,5591,5592,0.119689163,0
1,11:30:00,5592,5593,0.105524451,0
1,11:30:00,5593,5594,0.170601646,0
1,11:30:00,5594,5595,0.201662311,0
1,11:30:00,5595,5596,0.356195405,0
1,11:30:00,5597,5598,0.264668176,0
1,11:30:00,5598,5599,0.276787517,0
1,11:30:00,5599,5600,0.261958608,0
1,11:30:00,5600,5601,0.275965912,0
1,11:30:00,5601,5602,0.331598079,0
1,11:30:00,5602,5603,0.692001543,0
1,11:30:00,5603,5609,0.594645576,0
1,11:30:00,5605,5606,1.035802229,0
1,11:30:00,5606,5607,1.421024966,0.010037551
1,11:30:00,5607,5650,2.743999966,0.184197325
1,11:30:00,5609,5605,0.684754115,0
1,11:30:00,5650,2829,8.092047805,1.437335803
1,12:00:00,5596,5597,0.469573663,0
1,12:00:00,2829,8310,2.196322702,0.046058299
1,12:00:00,5547,5587,0.058741084,0
1,12:00:00,5587,5588,0.05283834,0
1,12:00:00,5588,5589,0.057344444,0
1,12:00:00,5589,5590,0.087351475,0
1,12:00:00,5590,5591,0.104080796,0
1,12:00:00,5591,5592,0.108545713,0
1,12:00:00,5592,5593,0.098901132,0
1,12:00:00,5593,5594,0.170792181,0
1,12:00:00,5594,5595,0.250869342,0
1,12:00:00,5595,5596,0.386643621,0
1,12:00:00,5597,5598,0.22215727,0
1,12:00:00,5598,5599,0.207576715,0
1,12:00:00,5599,5600,0.189593244,0
1,12:00:00,5600,5601,0.180951818,0
1,12:00:00,5601,5602,0.246134019,0
1,12:00:00,5602,5603,0.869105899,0
1,12:00:00,5603,5609,0.504450583,0
1,12:00:00,5605,5606,1.51131238,0.036588786
1,12:00:00,5606,5607,1.991100274,0.091104527
1,12:00:00,5607,5650,3.249906927,0.543391941
1,12:00:00,5609,5605,0.717406001,0
1,12:00:00,5650,2829,8.536093484,1.676593964
1,12:30:00,5609,5605,0.879847016,0.028027366
1,12:30:00,5547,5587,0.039136626,0
1,12:30:00,5587,5588,0.032829218,0
1,12:30:00,5588,5589,0.033921879,0
1,12:30:00,5589,5590,0.046830521,0
1,12:30:00,5590,5591,0.054814472,0
1,12:30:00,5591,5592,0.053970336,0
1,12:30:00,5592,5593,0.049689986,0
1,12:30:00,5593,5594,0.076274623,0
1,12:30:00,5594,5595,0.135626269,0
1,12:30:00,5595,5596,0.249536968,0
1,12:30:00,5596,5597,0.255228224,0
1,12:30:00,5650,2829,8.91898594,1.078314643
1,12:30:00,2829,8310,2.683604973,0.428363203
1,12:30:00,5597,5598,0.20205631,0
1,12:30:00,5598,5599,0.200893621,0
1,12:30:00,5599,5600,0.248549108,0
1,12:30:00,5600,5601,0.269145679,0
1,12:30:00,5601,5602,0.400745919,0
1,12:30:00,5602,5603,0.75228203,0
1,12:30:00,5603,5609,0.616215192,0
1,12:30:00,5605,5606,1.267732408,0.039072428
1,12:30:00,5606,5607,1.667017867,0.073601886
1,12:30:00,5607,5650,3.173102263,0.560782579
1,13:00:00,5600,5601,0.292323423,0.006246914
1,13:00:00,5650,2829,9.165467901,1.529740021
1,13:00:00,5609,5605,0.717658573,0.020769239
1,13:00:00,5607,5650,3.319565158,0.508820816
1,13:00:00,5606,5607,2.202435219,0.073861248
1,13:00:00,5605,5606,1.649091873,0.014048491
1,13:00:00,5603,5609,0.555127881,0.014132922
1,13:00:00,5602,5603,0.564623045,0.042037654
1,13:00:00,5601,5602,0.304892353,0.007550171
1,13:00:00,5599,5600,0.278337209,0.007704527
1,13:00:00,5598,5599,0.280907339,0.004094444
1,13:00:00,5597,5598,0.28534345,0.003908333
1,13:00:00,5596,5597,0.587974794,0.019169444
1,13:00:00,5595,5596,0.398633882,0.001764849
1,13:00:00,5594,5595,0.196916221,0
1,13:00:00,5593,5594,0.170499417,0
1,13:00:00,5592,5593,0.112356516,0
1,13:00:00,5591,5592,0.108709945,0
1,13:00:00,5590,5591,0.09192572,0
1,13:00:00,5589,5590,0.080622634,0
1,13:00:00,5588,5589,0.03657987,0
1,13:00:00,5587,5588,0.028414952,0
1,13:00:00,5547,5587,0.029825514,0
1,13:00:00,2829,8310,2.574001543,0.201836214
1,13:30:00,5592,5593,0.132918621,0
1,13:30:00,5591,5592,0.164410871,0
1,13:30:00,5590,5591,0.142236317,0
1,13:30:00,5589,5590,0.11416214,0
1,13:30:00,5588,5589,0.067071914,0
1,13:30:00,5587,5588,0.064941941,0
1,13:30:00,5547,5587,0.073203429,0
1,13:30:00,2829,8310,2.590057785,0.188960219
1,13:30:00,5593,5594,0.189284671,0
1,13:30:00,5594,5595,0.270228464,0
1,13:30:00,5595,5596,0.524889746,0
1,13:30:00,5596,5597,0.503984705,0
1,13:30:00,5597,5598,0.261732716,0
1,13:30:00,5598,5599,0.227284294,0
1,13:30:00,5599,5600,0.246379973,0
1,13:30:00,5600,5601,0.250131276,0
1,13:30:00,5601,5602,0.290209671,0
1,13:30:00,5602,5603,0.884503738,0
1,13:30:00,5603,5609,0.564994856,0
1,13:30:00,5605,5606,1.757201989,0.098830041
1,13:30:00,5606,5607,2.04967356,0.195062037
1,13:30:00,5607,5650,3.794822599,0.853278944
1,13:30:00,5609,5605,0.893860803,0.028687517
1,13:30:00,5650,2829,10.26352695,2.469173011
1,14:00:00,2829,8310,3.294826269,0.775271845
1,14:00:00,5547,5587,0.038776063,0
1,14:00:00,5587,5588,0.036551029,0
1,14:00:00,5588,5589,0.038140021,0
1,14:00:00,5589,5590,0.070319136,0
1,14:00:00,5590,5591,0.083725103,0
1,14:00:00,5591,5592,0.07262404,0
1,14:00:00,5592,5593,0.078472154,0
1,14:00:00,5593,5594,0.104735665,0
1,14:00:00,5594,5595,0.130171228,0
1,14:00:00,5595,5596,0.342981619,0
1,14:00:00,5596,5597,0.594139472,0
1,14:00:00,5597,5598,0.326302538,0.017817387
1,14:00:00,5598,5599,0.340531516,0.01052037
1,14:00:00,5599,5600,0.527979664,0.009297805
1,14:00:00,5600,5601,0.381708573,0.009444513
1,14:00:00,5601,5602,0.389334602,0.010745405
1,14:00:00,5602,5603,1.140627812,0.015192421
1,14:00:00,5603,5609,0.869283471,0.033373011
1,14:00:00,5605,5606,1.999880693,0.135755899
1,14:00:00,5606,5607,2.284085768,0.099051646
1,14:00:00,5607,5650,4.13680727,0.934779047
1,14:00:00,5609,5605,0.877223834,0.020895576
1,14:00:00,5650,2829,11.34590604,2.513094788
1,14:30:00,5590,5591,0.124442627,0
1,14:30:00,5650,2829,17.16507425,7.726133676
1,14:30:00,5609,5605,1.086108025,0.150553429
1,14:30:00,5607,5650,5.622071193,2.739287929
1,14:30:00,5606,5607,3.164337414,0.524895885
1,14:30:00,5605,5606,1.936167661,0.227956036
1,14:30:00,5603,5609,0.688876921,0.034102126
1,14:30:00,5602,5603,0.598664472,0.041508882
1,14:30:00,5601,5602,0.398299246,0.012775857
1,14:30:00,5600,5601,0.418404835,0.033352675
1,14:30:00,5599,5600,0.333836763,0.009239506
1,14:30:00,5598,5599,0.354490946,0
1,14:30:00,5597,5598,0.356002263,0
1,14:30:00,5596,5597,0.61298882,0
1,14:30:00,5595,5596,0.625457956,0
1,14:30:00,5594,5595,0.257123114,0
1,14:30:00,5593,5594,0.189298971,0
1,14:30:00,5592,5593,0.156390158,0
1,14:30:00,5591,5592,0.149233093,0
1,14:30:00,5589,5590,0.108975892,0
1,14:30:00,5588,5589,0.048294753,0
1,14:30:00,5587,5588,0.045335425,0
1,14:30:00,5547,5587,0.051527881,0
1,14:30:00,2829,8310,3.047782956,0.743176612
1,15:00:00,5547,5587,0.058464575,0
1,15:00:00,5600,5601,0.605364198,0.03453083
1,15:00:00,5589,5590,0.094621056,0
1,15:00:00,5588,5589,0.067497256,0
1,15:00:00,5590,5591,0.101568038,0
1,15:00:00,5591,5592,0.120633608,0
1,15:00:00,5599,5600,0.551381996,0.008844444
1,15:00:00,5598,5599,0.478399829,0
1,15:00:00,5595,5596,0.46137428,0
1,15:00:00,5650,2829,25.45227531,10.94110189
1,15:00:00,2829,8310,3.605773457,1.442934877
1,15:00:00,5597,5598,0.413265295,0
1,15:00:00,5596,5597,0.65659441,0
1,15:00:00,5609,5605,1.757584774,0.508579527
1,15:00:00,5607,5650,7.825345885,3.428559431
1,15:00:00,5606,5607,3.969481584,1.191301406
1,15:00:00,5605,5606,3.070064849,0.795870782
1,15:00:00,5603,5609,1.448260974,0.290456893
1,15:00:00,5602,5603,1.035679115,0.094152538
1,15:00:00,5601,5602,0.749870816,0.106648285
1,15:00:00,5592,5593,0.124647359,0
1,15:00:00,5593,5594,0.151068621,0
1,15:00:00,5594,5595,0.211421914,0
1,15:00:00,5587,5588,0.057208573,0
1,15:30:00,5601,5602,0.413128224,0
1,15:30:00,2829,8310,4.574140398,0.667119479
1,15:30:00,5547,5587,0.048404664,0
1,15:30:00,5587,5588,0.046804253,0
1,15:30:00,5588,5589,0.054311694,0
1,15:30:00,5589,5590,0.107132956,0
1,15:30:00,5590,5591,0.136029801,0
1,15:30:00,5591,5592,0.156650309,0
1,15:30:00,5650,2829,22.80397483,4.00805168
1,15:30:00,5609,5605,0.968224211,0.036725789
1,15:30:00,5607,5650,6.73076286,0.984495062
1,15:30:00,5606,5607,2.859347462,0.22613882
1,15:30:00,5605,5606,1.95284856,0.0972762
1,15:30:00,5603,5609,0.848123457,0.025740432
1,15:30:00,5602,5603,0.785384739,0.06074489
1,15:30:00,5600,5601,0.400471502,0
1,15:30:00,5599,5600,0.39789952,0
1,15:30:00,5598,5599,0.347730521,0
1,15:30:00,5597,5598,0.339201475,0
1,15:30:00,5596,5597,0.581773766,0
1,15:30:00,5595,5596,0.449852366,0
1,15:30:00,5594,5595,0.279137071,0
1,15:30:00,5593,5594,0.1749012,0
1,15:30:00,5592,5593,0.137073663,0
1,16:00:00,5602,5603,0.606854458,0
1,16:00:00,5603,5609,0.696053635,0
1,16:00:00,5605,5606,1.843828395,0.0399857
1,16:00:00,5606,5607,2.531326132,0.042041838
1,16:00:00,5650,2829,19.51946337,2.459152675
1,16:00:00,5547,5587,0.040962243,0
1,16:00:00,5597,5598,0.287259328,0
1,16:00:00,5596,5597,0.398866701,0
1,16:00:00,5595,5596,0.336341049,0
1,16:00:00,5594,5595,0.175426166,0
1,16:00:00,5609,5605,0.867101749,0
1,16:00:00,2829,8310,5.188372359,0.335927915
1,16:00:00,5607,5650,5.97487644,0.823437209
1,16:00:00,5593,5594,0.114719582,0
1,16:00:00,5592,5593,0.080570645,0
1,16:00:00,5591,5592,0.093975789,0
1,16:00:00,5590,5591,0.07648059,0
1,16:00:00,5589,5590,0.072611557,0
1,16:00:00,5588,5589,0.044359054,0
1,16:00:00,5587,5588,0.040009191,0
1,16:00:00,5598,5599,0.316974897,0
1,16:00:00,5599,5600,0.287293278,0
1,16:00:00,5600,5601,0.357312551,0
1,16:00:00,5601,5602,0.362738409,0
1,16:30:00,5600,5601,0.245236488,0
1,16:30:00,5589,5590,0.0717631,0
1,16:30:00,5599,5600,0.257196674,0
1,16:30:00,5598,5599,0.25248738,0
1,16:30:00,5597,5598,0.227290706,0
1,16:30:00,5596,5597,0.321208813,0
1,16:30:00,5590,5591,0.086920508,0
1,16:30:00,5591,5592,0.09630487,0
1,16:30:00,5592,5593,0.08751701,0
1,16:30:00,5593,5594,0.13488011,0
1,16:30:00,5594,5595,0.195712277,0
1,16:30:00,5650,2829,19.44059887,3.945201098
1,16:30:00,5595,5596,0.313278875,0
1,16:30:00,5609,5605,0.695012071,0
1,16:30:00,5587,5588,0.039841049,0
1,16:30:00,5588,5589,0.040953086,0
1,16:30:00,2829,8310,4.683785117,0.529519856
1,16:30:00,5547,5587,0.041365432,0
1,16:30:00,5607,5650,4.432523354,0.319040329
1,16:30:00,5606,5607,2.364912277,0.036680556
1,16:30:00,5605,5606,1.413476783,0
1,16:30:00,5603,5609,0.561553189,0
1,16:30:00,5602,5603,0.559265604,0
1,16:30:00,5601,5602,0.262239986,0
1,17:00:00,5587,5588,0.041572462,0
1,17:00:00,5601,5602,0.293908025,0
1,17:00:00,5602,5603,0.463909396,0
1,17:00:00,5603,5609,0.502101475,0
1,17:00:00,5605,5606,0.949882716,0
1,17:00:00,5606,5607,1.524126989,0
1,17:00:00,5607,5650,3.535427469,0.300832956
1,17:00:00,5609,5605,0.601689026,0.029384156
1,17:00:00,5650,2829,15.2884975,2.072504938
1,17:00:00,2829,8310,3.63957644,0.214750069
1,17:00:00,5547,5587,0.045202469,0
1,17:00:00,5588,5589,0.043291769,0
1,17:00:00,5589,5590,0.065132476,0
1,17:00:00,5590,5591,0.074297462,0
1,17:00:00,5591,5592,0.079791529,0
1,17:00:00,5592,5593,0.076527435,0
1,17:00:00,5593,5594,0.117533916,0
1,17:00:00,5594,5595,0.184356756,0
1,17:00:00,5595,5596,0.280955418,0
1,17:00:00,5596,5597,0.294774348,0
1,17:00:00,5597,5598,0.2361643,0
1,17:00:00,5598,5599,0.251659911,0
1,17:00:00,5599,5600,0.261935288,0
1,17:00:00,5600,5601,0.274493141,0
1,17:30:00,5606,5607,0.975397599,0
1,17:30:00,5605,5606,0.721410357,0
1,17:30:00,5603,5609,0.354343176,0
1,17:30:00,5602,5603,0.373621742,0
1,17:30:00,5590,5591,0.049438134,0
1,17:30:00,5588,5589,0.033990432,0
1,17:30:00,5547,5587,0.029997702,0
1,17:30:00,5587,5588,0.022336488,0
1,17:30:00,5597,5598,0.192982853,0
1,17:30:00,5598,5599,0.184556001,0
1,17:30:00,5601,5602,0.303807922,0
1,17:30:00,5599,5600,0.199693004,0
1,17:30:00,2829,8310,3.114012929,0.063430933
1,17:30:00,5591,5592,0.065586968,0
1,17:30:00,5592,5593,0.066497325,0
1,17:30:00,5593,5594,0.08558858,0
1,17:30:00,5594,5595,0.106464129,0
1,17:30:00,5595,5596,0.200381893,0
1,17:30:00,5596,5597,0.252572222,0
1,17:30:00,5650,2829,9.275759979,0
1,17:30:00,5609,5605,0.460692936,0
1,17:30:00,5589,5590,0.037301303,0
1,17:30:00,5600,5601,0.228426578,0
1,17:30:00,5607,5650,2.314845611,0
1,18:00:00,5605,5606,0.482038134,0
1,18:00:00,5547,5587,0.035129595,0
1,18:00:00,5587,5588,0.037675617,0
1,18:00:00,5588,5589,0.036912209,0
1,18:00:00,5589,5590,0.04100679,0
1,18:00:00,5590,5591,0.045339026,0
1,18:00:00,5591,5592,0.049714883,0
1,18:00:00,5592,5593,0.050716427,0
1,18:00:00,5593,5594,0.077523731,0
1,18:00:00,5594,5595,0.106826372,0
1,18:00:00,5595,5596,0.13580096,0
1,18:00:00,5606,5607,0.724421331,0
1,18:00:00,5607,5650,1.761766701,0
1,18:00:00,5609,5605,0.326911008,0
1,18:00:00,5650,2829,7.374034877,0
1,18:00:00,5596,5597,0.174057853,0
1,18:00:00,5597,5598,0.129049589,0
1,18:00:00,5598,5599,0.14306118,0
1,18:00:00,5599,5600,0.159653429,0
1,18:00:00,5600,5601,0.157655556,0
1,18:00:00,5601,5602,0.175633402,0
1,18:00:00,5602,5603,0.245629595,0
1,18:00:00,5603,5609,0.262987826,0
1,18:00:00,2829,8310,2.557552435,0
1,18:30:00,5607,5650,1.009527606,0
1,18:30:00,5606,5607,0.507613923,0
1,18:30:00,5605,5606,0.394200171,0
1,18:30:00,5603,5609,0.182098148,0
1,18:30:00,5602,5603,0.16538131,0
1,18:30:00,5601,5602,0.111929698,0
1,18:30:00,5600,5601,0.101995748,0
1,18:30:00,5599,5600,0.091021125,0
1,18:30:00,5650,2829,3.412209945,0
1,18:30:00,2829,8310,1.707079115,0
1,18:30:00,5588,5589,0.02343666,0
1,18:30:00,5589,5590,0.033324383,0
1,18:30:00,5590,5591,0.032400069,0
1,18:30:00,5591,5592,0.033691941,0
1,18:30:00,5592,5593,0.032942524,0
1,18:30:00,5593,5594,0.05190096,0
1,18:30:00,5594,5595,0.057421262,0
1,18:30:00,5547,5587,0.023182785,0
1,18:30:00,5595,5596,0.109913306,0
1,18:30:00,5596,5597,0.091818964,0
1,18:30:00,5597,5598,0.079240021,0
1,18:30:00,5598,5599,0.088059568,0
1,18:30:00,5587,5588,0.019904389,0
1,18:30:00,5586,5537,0.0011393,0
1,18:30:00,5609,5605,0.189414815,0
1,19:00:00,5586,5537,0.003437277,0
1,19:00:00,5602,5603,0.150472154,0
1,19:00:00,5601,5602,0.12144201,0
1,19:00:00,5600,5601,0.091134499,0
1,19:00:00,5599,5600,0.078383436,0
1,19:00:00,5598,5599,0.078700754,0
1,19:00:00,5597,5598,0.080410974,0
1,19:00:00,5596,5597,0.115010117,0
1,19:00:00,5595,5596,0.095808333,0
1,19:00:00,5594,5595,0.0617262,0
1,19:00:00,5593,5594,0.056045851,0
1,19:00:00,5592,5593,0.032614849,0
1,19:00:00,5591,5592,0.032032373,0
1,19:00:00,5590,5591,0.027647634,0
1,19:00:00,5589,5590,0.028237723,0
1,19:00:00,5588,5589,0.023203532,0
1,19:00:00,5587,5588,0.018700789,0
1,19:00:00,5547,5587,0.020124691,0
1,19:00:00,5546,5547,0.003894067,0
1,19:00:00,5544,5546,0.003752606,0
1,19:00:00,5543,5544,0.00438642,0
1,19:00:00,5542,5543,0.003883402,0
1,19:00:00,5541,5542,0.003600514,0
1,19:00:00,5540,5541,0.003596639,0
1,19:00:00,5539,5540,0.003585322,0
1,19:00:00,5538,5539,0.004227812,0
1,19:00:00,5537,5538,0.005572497,0
1,19:00:00,2829,8310,1.045614643,0.001964609
1,19:00:00,5603,5609,0.167283368,0
1,19:00:00,5605,5606,0.306913203,0
1,19:00:00,5606,5607,0.423622908,0
