season	daytype	route_id	route_pattern_id	route_pattern_sort_order	direction_id	route_pattern_name	halfhour	stop_sequence	stop_id	checkpoint_id	checkpoint_or_stop_name	nextstop	paxhourstotal	paxhoursuncomfortable
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:00:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.04	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:00:00	17	21			22	0.025	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:00:00	18	22			23	0.017	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:00:00	19	23			24	0.017	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	1	175	copst	Copley (Bus)	143	0.1	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	2	143			144	0.123	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	3	144			145	0.122	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	4	145			146	0.169	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	5	146			147	0.153	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	6	147			148	0.202	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	7	148	slvwa	Silver Line @ Washington Street	11481	0.284	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	8	11481			151	0.493	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	9	151	brway	Broadway Station	152	0.672	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	10	152			153	0.346	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	11	153			11532	0.312	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	12	11532			154	0.296	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	13	154			155	0.359	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	14	155			156	0.216	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	15	156			157	0.277	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.171	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	17	21			22	0.07	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	18	22			23	0.054	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	6:30:00	19	23			24	0.047	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	1	175	copst	Copley (Bus)	143	0.233	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	2	143			144	0.248	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	3	144			145	0.216	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	4	145			146	0.225	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	5	146			147	0.22	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	6	147			148	0.251	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	7	148	slvwa	Silver Line @ Washington Street	11481	0.359	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	8	11481			151	0.764	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	9	151	brway	Broadway Station	152	1.279	0.026
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	10	152			153	0.517	0.007
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	11	153			11532	0.417	0.007
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	12	11532			154	0.393	0.007
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	13	154			155	0.539	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	14	155			156	0.356	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	15	156			157	0.449	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.411	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	17	21			22	0.137	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	18	22			23	0.084	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:00:00	19	23			24	0.097	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	1	175	copst	Copley (Bus)	143	0.217	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	2	143			144	0.264	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	3	144			145	0.309	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	4	145			146	0.321	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	5	146			147	0.297	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	6	147			148	0.296	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	7	148	slvwa	Silver Line @ Washington Street	11481	0.348	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	8	11481			151	0.861	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	9	151	brway	Broadway Station	152	1.402	0.114
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	10	152			153	0.606	0.033
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	11	153			11532	0.533	0.016
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	12	11532			154	0.554	0.016
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	13	154			155	0.793	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	14	155			156	0.451	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	15	156			157	0.595	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.514	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	17	21			22	0.193	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	18	22			23	0.138	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	7:30:00	19	23			24	0.153	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	1	175	copst	Copley (Bus)	143	0.299	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	2	143			144	0.403	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	3	144			145	0.461	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	4	145			146	0.509	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	5	146			147	0.477	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	6	147			148	0.404	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	7	148	slvwa	Silver Line @ Washington Street	11481	0.49	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	8	11481			151	1.011	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	9	151	brway	Broadway Station	152	1.551	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	10	152			153	0.706	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	11	153			11532	0.606	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	12	11532			154	0.554	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	13	154			155	0.687	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	14	155			156	0.399	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	15	156			157	0.485	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.457	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	17	21			22	0.219	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	18	22			23	0.187	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:00:00	19	23			24	0.227	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	1	175	copst	Copley (Bus)	143	0.272	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	2	143			144	0.343	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	3	144			145	0.406	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	4	145			146	0.358	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	5	146			147	0.321	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	6	147			148	0.331	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	7	148	slvwa	Silver Line @ Washington Street	11481	0.334	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	8	11481			151	0.78	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	9	151	brway	Broadway Station	152	0.677	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	10	152			153	0.369	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	11	153			11532	0.324	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	12	11532			154	0.318	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	13	154			155	0.463	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	14	155			156	0.309	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	15	156			157	0.399	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.324	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	17	21			22	0.184	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	18	22			23	0.163	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	8:30:00	19	23			24	0.176	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	1	175	copst	Copley (Bus)	143	0.169	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	2	143			144	0.212	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	3	144			145	0.228	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	4	145			146	0.233	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	5	146			147	0.252	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	6	147			148	0.268	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	7	148	slvwa	Silver Line @ Washington Street	11481	0.317	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	8	11481			151	0.605	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	9	151	brway	Broadway Station	152	0.526	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	10	152			153	0.28	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	11	153			11532	0.221	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	12	11532			154	0.213	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	13	154			155	0.353	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	14	155			156	0.211	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	15	156			157	0.279	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.266	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	17	21			22	0.123	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	18	22			23	0.101	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	19	23			24	0.103	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	20	24			25	0.027	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	21	25	lbrwy	L Street @ Broadway	26	0.013	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	22	26			27	0.007	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	23	27			28	0.006	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	24	28			29	0.004	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	25	29			30	0.002	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	26	30			32	0.001	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	27	32			10031	0.001	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	28	10031			10032	0.001	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:00:00	29	10032			33	0.001	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	1	175	copst	Copley (Bus)	143	0.161	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	2	143			144	0.21	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	3	144			145	0.22	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	4	145			146	0.242	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	5	146			147	0.228	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	6	147			148	0.207	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	7	148	slvwa	Silver Line @ Washington Street	11481	0.256	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	8	11481			151	0.45	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	9	151	brway	Broadway Station	152	0.53	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	10	152			153	0.324	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	11	153			11532	0.259	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	12	11532			154	0.252	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	13	154			155	0.328	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	14	155			156	0.225	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	15	156			157	0.312	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.272	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	17	21			22	0.132	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	18	22			23	0.111	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	19	23			24	0.142	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	20	24			25	0.05	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	21	25	lbrwy	L Street @ Broadway	26	0.022	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	22	26			27	0.014	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	23	27			28	0.012	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	24	28			29	0.01	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	25	29			30	0.007	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	26	30			32	0.006	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	27	32			10031	0.006	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	28	10031			10032	0.006	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	9:30:00	29	10032			33	0.006	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	1	175	copst	Copley (Bus)	143	0.106	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	2	143			144	0.122	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	3	144			145	0.124	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	4	145			146	0.115	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	5	146			147	0.137	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	6	147			148	0.158	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	7	148	slvwa	Silver Line @ Washington Street	11481	0.215	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	8	11481			151	0.366	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	9	151	brway	Broadway Station	152	0.366	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	10	152			153	0.202	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	11	153			11532	0.18	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	12	11532			154	0.175	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	13	154			155	0.234	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	14	155			156	0.201	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	15	156			157	0.254	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.203	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	17	21			22	0.118	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	18	22			23	0.096	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	19	23			24	0.096	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	20	24			25	0.055	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	21	25	lbrwy	L Street @ Broadway	26	0.028	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	22	26			27	0.022	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	23	27			28	0.019	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	24	28			29	0.017	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	25	29			30	0.014	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	26	30			32	0.013	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	27	32			10031	0.011	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	28	10031			10032	0.01	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:00:00	29	10032			33	0.01	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	1	175	copst	Copley (Bus)	143	0.099	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	2	143			144	0.143	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	3	144			145	0.171	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	4	145			146	0.177	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	5	146			147	0.156	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	6	147			148	0.14	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	7	148	slvwa	Silver Line @ Washington Street	11481	0.192	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	8	11481			151	0.365	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	9	151	brway	Broadway Station	152	0.207	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	10	152			153	0.109	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	11	153			11532	0.091	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	12	11532			154	0.085	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	13	154			155	0.133	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	14	155			156	0.106	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	15	156			157	0.14	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.131	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	17	21			22	0.065	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	18	22			23	0.055	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	19	23			24	0.064	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	20	24			25	0.041	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	21	25	lbrwy	L Street @ Broadway	26	0.022	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	22	26			27	0.01	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	23	27			28	0.007	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	24	28			29	0.006	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	25	29			30	0.005	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	26	30			32	0.003	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	27	32			10031	0.004	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	28	10031			10032	0.004	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	10:30:00	29	10032			33	0.005	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	1	175	copst	Copley (Bus)	143	0.105	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	2	143			144	0.136	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	3	144			145	0.182	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	4	145			146	0.169	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	5	146			147	0.162	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	6	147			148	0.152	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	7	148	slvwa	Silver Line @ Washington Street	11481	0.201	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	8	11481			151	0.453	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	9	151	brway	Broadway Station	152	0.452	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	10	152			153	0.228	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	11	153			11532	0.177	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	12	11532			154	0.168	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	13	154			155	0.22	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	14	155			156	0.153	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	15	156			157	0.22	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	16	157	perks	Perkins Square (Dorchester) @ Broadway (Southbound)	21	0.151	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	17	21			22	0.081	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	18	22			23	0.068	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	19	23			24	0.083	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	20	24			25	0.034	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	21	25	lbrwy	L Street @ Broadway	26	0.026	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	22	26			27	0.014	0
Fall 2017	weekday	9	9-_-0	9000008	0	City Point	11:00:00	23	27			28	0.012	0
